org.w3c.dom.css.Counter#getIdentifier()->String::: This attribute is used for the identifier of the counter.
org.w3c.dom.css.Counter#getListStyle()->String::: This attribute is used for the style of the list.
org.w3c.dom.css.Counter#getSeparator()->String::: This attribute is used for the separator of the nested counters.
org.w3c.dom.css.CSS2Properties#getClear()->String::: See the clear property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setClear(String)->void::: See the clear property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getClip()->String::: See the clip property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setClip(String)->void::: See the clip property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getColor()->String::: See the color property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setColor(String)->void::: See the color property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getContent()->String::: See the content property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setContent(String)->void::: See the content property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getCounterIncrement()->String::: See the counter-increment property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setCounterIncrement(String)->void::: See the counter-increment property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getCounterReset()->String::: See the counter-reset property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setCounterReset(String)->void::: See the counter-reset property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getCue()->String::: See the cue property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setCue(String)->void::: See the cue property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getCueAfter()->String::: See the cue-after property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setCueAfter(String)->void::: See the cue-after property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getCueBefore()->String::: See the cue-before property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setCueBefore(String)->void::: See the cue-before property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getCursor()->String::: See the cursor property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setCursor(String)->void::: See the cursor property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getDirection()->String::: See the direction property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setDirection(String)->void::: See the direction property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getDisplay()->String::: See the display property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setDisplay(String)->void::: See the display property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getElevation()->String::: See the elevation property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setElevation(String)->void::: See the elevation property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getEmptyCells()->String::: See the empty-cells property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setEmptyCells(String)->void::: See the empty-cells property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getCssFloat()->String::: See the float property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setCssFloat(String)->void::: See the float property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getFont()->String::: See the font property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setFont(String)->void::: See the font property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getFontFamily()->String::: See the font-family property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setFontFamily(String)->void::: See the font-family property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getFontSize()->String::: See the font-size property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setFontSize(String)->void::: See the font-size property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getFontSizeAdjust()->String::: See the font-size-adjust property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setFontSizeAdjust(String)->void::: See the font-size-adjust property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getFontStretch()->String::: See the font-stretch property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setFontStretch(String)->void::: See the font-stretch property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getFontStyle()->String::: See the font-style property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setFontStyle(String)->void::: See the font-style property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getFontVariant()->String::: See the font-variant property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setFontVariant(String)->void::: See the font-variant property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getFontWeight()->String::: See the font-weight property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setFontWeight(String)->void::: See the font-weight property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getHeight()->String::: See the height property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setHeight(String)->void::: See the height property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getLeft()->String::: See the left property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setLeft(String)->void::: See the left property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getLetterSpacing()->String::: See the letter-spacing property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setLetterSpacing(String)->void::: See the letter-spacing property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getLineHeight()->String::: See the line-height property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setLineHeight(String)->void::: See the line-height property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getListStyle()->String::: See the list-style property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setListStyle(String)->void::: See the list-style property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getListStyleImage()->String::: See the list-style-image property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setListStyleImage(String)->void::: See the list-style-image property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getListStylePosition()->String::: See the list-style-position property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setListStylePosition(String)->void::: See the list-style-position property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getListStyleType()->String::: See the list-style-type property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setListStyleType(String)->void::: See the list-style-type property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getMargin()->String::: See the margin property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setMargin(String)->void::: See the margin property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getMarginTop()->String::: See the margin-top property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setMarginTop(String)->void::: See the margin-top property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getMarginRight()->String::: See the margin-right property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setMarginRight(String)->void::: See the margin-right property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getMarginBottom()->String::: See the margin-bottom property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setMarginBottom(String)->void::: See the margin-bottom property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getMarginLeft()->String::: See the margin-left property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setMarginLeft(String)->void::: See the margin-left property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getMarkerOffset()->String::: See the marker-offset property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setMarkerOffset(String)->void::: See the marker-offset property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getMarks()->String::: See the marks property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setMarks(String)->void::: See the marks property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getMaxHeight()->String::: See the max-height property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setMaxHeight(String)->void::: See the max-height property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getMaxWidth()->String::: See the max-width property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setMaxWidth(String)->void::: See the max-width property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getMinHeight()->String::: See the min-height property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setMinHeight(String)->void::: See the min-height property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getMinWidth()->String::: See the min-width property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setMinWidth(String)->void::: See the min-width property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getOrphans()->String::: See the orphans property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setOrphans(String)->void::: See the orphans property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getOutline()->String::: See the outline property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setOutline(String)->void::: See the outline property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getOutlineColor()->String::: See the outline-color property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setOutlineColor(String)->void::: See the outline-color property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getOutlineStyle()->String::: See the outline-style property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setOutlineStyle(String)->void::: See the outline-style property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getOutlineWidth()->String::: See the outline-width property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setOutlineWidth(String)->void::: See the outline-width property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getOverflow()->String::: See the overflow property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setOverflow(String)->void::: See the overflow property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPadding()->String::: See the padding property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPadding(String)->void::: See the padding property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPaddingTop()->String::: See the padding-top property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPaddingTop(String)->void::: See the padding-top property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPaddingRight()->String::: See the padding-right property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPaddingRight(String)->void::: See the padding-right property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPaddingBottom()->String::: See the padding-bottom property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPaddingBottom(String)->void::: See the padding-bottom property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPaddingLeft()->String::: See the padding-left property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPaddingLeft(String)->void::: See the padding-left property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPage()->String::: See the page property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPage(String)->void::: See the page property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPageBreakAfter()->String::: See the page-break-after property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPageBreakAfter(String)->void::: See the page-break-after property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPageBreakBefore()->String::: See the page-break-before property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPageBreakBefore(String)->void::: See the page-break-before property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPageBreakInside()->String::: See the page-break-inside property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPageBreakInside(String)->void::: See the page-break-inside property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPause()->String::: See the pause property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPause(String)->void::: See the pause property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPauseAfter()->String::: See the pause-after property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPauseAfter(String)->void::: See the pause-after property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPauseBefore()->String::: See the pause-before property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPauseBefore(String)->void::: See the pause-before property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPitch()->String::: See the pitch property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPitch(String)->void::: See the pitch property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPitchRange()->String::: See the pitch-range property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPitchRange(String)->void::: See the pitch-range property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPlayDuring()->String::: See the play-during property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPlayDuring(String)->void::: See the play-during property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getPosition()->String::: See the position property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setPosition(String)->void::: See the position property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getQuotes()->String::: See the quotes property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setQuotes(String)->void::: See the quotes property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getRichness()->String::: See the richness property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setRichness(String)->void::: See the richness property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getRight()->String::: See the right property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setRight(String)->void::: See the right property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getSize()->String::: See the size property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setSize(String)->void::: See the size property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getSpeak()->String::: See the speak property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setSpeak(String)->void::: See the speak property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getSpeakHeader()->String::: See the speak-header property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setSpeakHeader(String)->void::: See the speak-header property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getSpeakNumeral()->String::: See the speak-numeral property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setSpeakNumeral(String)->void::: See the speak-numeral property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getSpeakPunctuation()->String::: See the speak-punctuation property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setSpeakPunctuation(String)->void::: See the speak-punctuation property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getSpeechRate()->String::: See the speech-rate property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setSpeechRate(String)->void::: See the speech-rate property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getStress()->String::: See the stress property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setStress(String)->void::: See the stress property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getTableLayout()->String::: See the table-layout property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setTableLayout(String)->void::: See the table-layout property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getTextAlign()->String::: See the text-align property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setTextAlign(String)->void::: See the text-align property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getTextDecoration()->String::: See the text-decoration property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setTextDecoration(String)->void::: See the text-decoration property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getTextIndent()->String::: See the text-indent property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setTextIndent(String)->void::: See the text-indent property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getTextShadow()->String::: See the text-shadow property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setTextShadow(String)->void::: See the text-shadow property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getTextTransform()->String::: See the text-transform property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setTextTransform(String)->void::: See the text-transform property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getTop()->String::: See the top property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setTop(String)->void::: See the top property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getUnicodeBidi()->String::: See the unicode-bidi property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setUnicodeBidi(String)->void::: See the unicode-bidi property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getVerticalAlign()->String::: See the vertical-align property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setVerticalAlign(String)->void::: See the vertical-align property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getVisibility()->String::: See the visibility property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setVisibility(String)->void::: See the visibility property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getVoiceFamily()->String::: See the voice-family property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setVoiceFamily(String)->void::: See the voice-family property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getVolume()->String::: See the volume property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setVolume(String)->void::: See the volume property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getWhiteSpace()->String::: See the white-space property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setWhiteSpace(String)->void::: See the white-space property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getWidows()->String::: See the widows property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setWidows(String)->void::: See the widows property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getWidth()->String::: See the width property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setWidth(String)->void::: See the width property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getWordSpacing()->String::: See the word-spacing property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setWordSpacing(String)->void::: See the word-spacing property definition in CSS2.
org.w3c.dom.css.CSS2Properties#getZIndex()->String::: See the z-index property definition in CSS2.
org.w3c.dom.css.CSS2Properties#setZIndex(String)->void::: See the z-index property definition in CSS2.
org.w3c.dom.css.CSSCharsetRule#getEncoding()->String::: The encoding information used in this @charset rule.
org.w3c.dom.css.CSSCharsetRule#setEncoding(String)->void::: The encoding information used in this @charset rule.
org.w3c.dom.css.CSSFontFaceRule#getStyle()->CSSStyleDeclaration::: The declaration-block of this rule.
org.w3c.dom.css.CSSImportRule#getHref()->String::: The location of the style sheet to be imported
org.w3c.dom.css.CSSImportRule#getMedia()->MediaList::: A list of media types for which this style sheet may be used.
org.w3c.dom.css.CSSImportRule#getStyleSheet()->CSSStyleSheet:::The style sheet referred to by this rule, if it has been loaded
org.w3c.dom.css.CSSMediaRule#getMedia()->MediaList::: A list of media types for this rule.
org.w3c.dom.css.CSSMediaRule#getCssRules()->CSSRuleList::: A list of all CSS rules contained within the media block.
org.w3c.dom.css.CSSMediaRule#insertRule(String, int)->int::: Used to insert a new rule into the media block.
org.w3c.dom.css.CSSMediaRule#deleteRule(int)->void::: Used to delete a rule from the media block.
org.w3c.dom.css.CSSPageRule#getSelectorText()->String::: The parsable textual representation of the page selector for the rule.
org.w3c.dom.css.CSSPageRule#setSelectorText(String)->void::: The parsable textual representation of the page selector for the rule.
org.w3c.dom.css.CSSPageRule#getStyle()->CSSStyleDeclaration::: The declaration-block of this rule.
org.w3c.dom.css.CSSPrimitiveValue#getPrimitiveType()->short:::The type of the value as defined by the constants specified above.
org.w3c.dom.css.CSSPrimitiveValue#setFloatValue(short, float)->void::: A method to set the float value with a specified unit
org.w3c.dom.css.CSSPrimitiveValue#getFloatValue(short)->float::: This method is used to get a float value in a specified unit
org.w3c.dom.css.CSSPrimitiveValue#setStringValue(short, String)->void::: A method to set the string value with the specified unit
org.w3c.dom.css.CSSPrimitiveValue#getStringValue()->String::: This method is used to get the string value
org.w3c.dom.css.CSSPrimitiveValue#getCounterValue()->Counter::: This method is used to get the Counter value
org.w3c.dom.css.CSSPrimitiveValue#getRectValue()->Rect::: This method is used to get the Rect value
org.w3c.dom.css.CSSPrimitiveValue#getRGBColorValue()->RGBColor::: This method is used to get the RGB color
org.w3c.dom.css.CSSRule#getType()->short::: The type of the rule, as defined above
org.w3c.dom.css.CSSRule#getCssText()->String::: The parsable textual representation of the rule
org.w3c.dom.css.CSSRule#setCssText(String)->void::: The parsable textual representation of the rule
org.w3c.dom.css.CSSRule#getParentStyleSheet()->CSSStyleSheet::: The style sheet that contains this rule.
org.w3c.dom.css.CSSRule#getParentRule()->CSSRule::: If this rule is contained inside another rule (e.g
org.w3c.dom.css.CSSRuleList#getLength()->int::: The number of CSSRules in the list
org.w3c.dom.css.CSSRuleList#item(int)->CSSRule::: Used to retrieve a CSS rule by ordinal index
org.w3c.dom.css.CSSStyleDeclaration#getCssText()->String::: The parsable textual representation of the declaration block (excluding the surrounding curly braces)
org.w3c.dom.css.CSSStyleDeclaration#setCssText(String)->void::: The parsable textual representation of the declaration block (excluding the surrounding curly braces)
org.w3c.dom.css.CSSStyleDeclaration#getPropertyValue(String)->String::: Used to retrieve the value of a CSS property if it has been explicitly set within this declaration block.
org.w3c.dom.css.CSSStyleDeclaration#getPropertyCSSValue(String)->CSSValue::: Used to retrieve the object representation of the value of a CSS property if it has been explicitly set within this declaration block
org.w3c.dom.css.CSSStyleDeclaration#removeProperty(String)->String::: Used to remove a CSS property if it has been explicitly set within this declaration block.
org.w3c.dom.css.CSSStyleDeclaration#getPropertyPriority(String)->String::: Used to retrieve the priority of a CSS property (e.g
org.w3c.dom.css.CSSStyleDeclaration#setProperty(String, String, String)->void::: Used to set a property value and priority within this declaration block
org.w3c.dom.css.CSSStyleDeclaration#getLength()->int::: The number of properties that have been explicitly set in this declaration block
org.w3c.dom.css.CSSStyleDeclaration#item(int)->String::: Used to retrieve the properties that have been explicitly set in this declaration block
org.w3c.dom.css.CSSStyleDeclaration#getParentRule()->CSSRule::: The CSS rule that contains this declaration block or null if this CSSStyleDeclaration is not attached to a CSSRule.
org.w3c.dom.css.CSSStyleRule#getSelectorText()->String::: The textual representation of the selector for the rule set
org.w3c.dom.css.CSSStyleRule#setSelectorText(String)->void::: The textual representation of the selector for the rule set
org.w3c.dom.css.CSSStyleRule#getStyle()->CSSStyleDeclaration::: The declaration-block of this rule set.
org.w3c.dom.css.CSSStyleSheet#getOwnerRule()->CSSRule::: If this style sheet comes from an @import rule, the ownerRule attribute will contain the CSSImportRule
org.w3c.dom.css.CSSStyleSheet#getCssRules()->CSSRuleList::: The list of all CSS rules contained within the style sheet
